id,title,overview,genres,release_date,budget,revenue,runtime,original_language,popularity,vote_average,vote_count,status,tagline,homepage,keywords,production_companies,production_countries,spoken_languages
tt5956100,Tiger Zinda Hai,"Inspired by real events, Tiger Zinda Hai is a sequel to the blockbuster Ek Tha Tiger, and an espionage action drama that follows a daring rescue mission in Iraq.","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Thriller""}]",2017-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt1395054,Once Upon a Time in Mumbaai,"As a smuggler rises to power in in 1970s Mumbai, a younger gangster seeks to overthrow him and a police officer is caught in the middle.","[{""name"": ""Action""}, {""name"": ""Crime""}, {""name"": ""Drama""}]",2010-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt15567704,Salaam Venky,"Sujata, an ideal mother, who battled the most challenging situations one can ever face with a smile.","[{""name"": ""Drama""}]",2022-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt10233718,Vadh,"After their son moves to USA, a middle-class married couple is relentlessly harassed by a loan shark.","[{""name"": ""Crime""}, {""name"": ""Drama""}, {""name"": ""Thriller""}]",2022-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt15175188,Faraaz,"Based on the real-life terrorist attack that ravaged a Dhaka cafe, Faraaz is a tense hostage drama that unfolds over one claustrophobic night.","[{""name"": ""Action""}, {""name"": ""Thriller""}]",2022-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt0073707,Sholay,"After his family is murdered by a notorious and ruthless bandit, a former police officer enlists the services of two outlaws to capture the bandit.","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Comedy""}]",1975-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt25403492,1920: Horrors of the Heart,A young girl walks into a world of darkness is search of revenge but darkness consumes her making her a victim of that very revenge.,"[{""name"": ""Drama""}, {""name"": ""Horror""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt8144834,Section 375,"A celebrated Bollywood director Rohan Khurana stands accused by a female member of his crew, Anjali Dangle of having raped her at his residence.","[{""name"": ""Crime""}, {""name"": ""Drama""}, {""name"": ""Mystery""}]",2019-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt11314148,Shiddat,"A passionate love story involving two couples which highlights the contrast between a regular, mature yet egoistic husband and a unique, happy go lucky, enamored, overzealous boy chasing after the love of his life.","[{""name"": ""Romance""}]",2021-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt2387495,Jalpari: The Desert Mermaid,"When they travel to their father's ancestral village, city kids expecting a natural paradise instead find a poor, dusty town that harbors secrets.","[{""name"": ""Drama""}, {""name"": ""Family""}, {""name"": ""Mystery""}]",2012-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt8907992,The Girl on the Train,"The story follows a recent divorcee who spends her daily commute fantasizing about a seemingly perfect couple who live in a house that her train passes daily, but something shocking happens there one day.","[{""name"": ""Crime""}, {""name"": ""Drama""}, {""name"": ""Mystery""}]",2021-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt3767372,Piku,"A quirky comedy about the relationship between a daughter and her aging father, whose eccentricities drive everyone crazy.","[{""name"": ""Comedy""}, {""name"": ""Drama""}]",2015-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt27502523,Kennedy,"An insomniac ex-cop who dwells in different circumstances looking for redemption. The ex-cop, who is presumed dead for a long time, operates secretly for the corrupt system.","[{""name"": ""Action""}, {""name"": ""Crime""}, {""name"": ""Drama""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt8816184,Takht,"Vicky Kaushal plays Aurangzeb and Ranveer plays Dara, Aurangzeb's elder brother. It's the story about the enmity between brothers caused for the succession of the Throne.","[{""name"": ""Action""}, {""name"": ""Drama""}, {""name"": ""History""}]",,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt0296574,Company,"A small-time gangster named Chandu teams up with Malik, a low-level enforcer for a criminal syndicate. Together they eliminate all their enemies, becoming the most feared gangsters in Mumbai.","[{""name"": ""Action""}, {""name"": ""Crime""}, {""name"": ""Drama""}]",2002-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt1821480,Kahaani,"A pregnant woman's search for her missing husband takes her from London to Kolkata, but everyone she questions denies having ever met him.","[{""name"": ""Mystery""}, {""name"": ""Thriller""}]",2012-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt0164538,Dil Se..,A radio broadcaster's intense attraction to a mysterious woman opens the door to a tidal wave of powerful emotions and desires.,"[{""name"": ""Drama""}, {""name"": ""Romance""}]",1998-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt21626284,Laapataa Ladies,"It's a jolly mess when two young brides get lost from a train. Set in 2001, somewhere in rural India.","[{""name"": ""Comedy""}, {""name"": ""Drama""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt14438964,Goodbye,A heartwarming story of the Bhalla family that depicts their journey of grief and self-discovery after they suffer the loss of their loved one.,"[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Family""}]",2022-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt8291224,Uri: The Surgical Strike,"Indian army special forces execute a covert operation, avenging the killing of fellow army men at their base by a terrorist group.","[{""name"": ""Action""}, {""name"": ""Drama""}, {""name"": ""History""}]",2019-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt9531772,Sooryavanshi,"DCP Veer Sooryavanshi, the chief of the Anti-Terrorism Squad in India, tries to bring down a terrorist organization with which he has a history.","[{""name"": ""Action""}, {""name"": ""Crime""}, {""name"": ""Thriller""}]",2021-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt2980794,Highway,"Right before her wedding, a young woman finds herself abducted and held for ransom. As the initial days pass, she begins to develop a strange bond with her kidnapper.","[{""name"": ""Crime""}, {""name"": ""Drama""}, {""name"": ""Romance""}]",2014-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt3148502,Tamasha,"A boy meets a girl, in Corsica. They decide not to reveal their real name or personality.","[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Romance""}]",2015-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt21403688,Operation Mayfair,A detective hunts for a London-based serial killer who targets women in this gritty Hindi language thriller.,"[{""name"": ""Crime""}, {""name"": ""Thriller""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt1849718,Agneepath,A young boy's father is lynched before his eyes; fifteen years later he returns home for revenge.,"[{""name"": ""Action""}, {""name"": ""Crime""}, {""name"": ""Drama""}]",2012-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt2224317,Lootera,"An aristocrat's daughter falls in love with a visiting archaeologist, but he holds a secret that could drive them apart.","[{""name"": ""Drama""}, {""name"": ""Romance""}]",2013-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt1185420,Dostana,"Two straight guys pretend to be gay in order to secure a Miami apartment. When both of them fall for their roommate Neha, hilarity ensues as they strive to convince one and all that they're gay whilst secretly trying to win her heart.","[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Romance""}]",2008-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt9248940,Dream Girl,"Rom-com Movie, directed by Raaj Shaandilyaa, stars Ayushmann Khurrana who plays a 'dream girl'. In every love story, there is always one trying to win the heart of the other, who could be the 'dream girl'.","[{""name"": ""Comedy""}, {""name"": ""Romance""}]",2019-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt12861850,Chandigarh Kare Aashiqui,"Manu, a bodybuilder from Chandigarh, India, falls in love with Maanvi, a Zumba teacher. All seems well until a revelation causes turmoil in their love story.","[{""name"": ""Comedy""}, {""name"": ""Crime""}, {""name"": ""Drama""}]",2021-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt1833673,Dhoom:3,"Jai and Ali return to catch the clown thief, Sahir, who has the City of Chicago captive. Watch an unconventional battle of revenge that will thrill you.","[{""name"": ""Action""}, {""name"": ""Crime""}, {""name"": ""Drama""}]",2013-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt14988886,U Turn,"Motorists who take an illegal U-turn on a flyover die mysteriously. Radhika, who is interning to be a journalist, is investigating it. However, she becomes the prime suspect by a twist of fate. What happens next?","[{""name"": ""Crime""}, {""name"": ""Drama""}, {""name"": ""Horror""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt11027830,Haseen Dillruba,"Under investigation as a suspect in her husband's murder, a wife reveals details of their thorny marriage that seem to only further blur the truth.","[{""name"": ""Crime""}, {""name"": ""Drama""}, {""name"": ""Mystery""}]",2021-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt15048614,Blurr,"With progressive blindness setting in, Gayatri has to find answers to her twin sister's unlikely death. As the lines of reality keep getting blurred, is she ready to look the truth in the eye?","[{""name"": ""Drama""}, {""name"": ""Horror""}, {""name"": ""Thriller""}]",2022-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt8426926,Shamshera,"Shamshera (Ranbir Kapoor), leader of an imprisoned tribe, failed to escape for their freedom. Years later his son Balli realizes his father's legacy.","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Drama""}]",2022-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt6967980,Bareilly Ki Barfi,"Set in the small-town of Bareilly, Bitti is a free-spirited young girl who lives life on her own terms and refuses to be pressured into getting married. Her life takes a shift when she meets Chirag Dubey and Pritam Vidrohi.","[{""name"": ""Comedy""}, {""name"": ""Romance""}]",2017-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt14479746,Thar,A mysterious stranger arrives in a village situated in the Thar desert and crosses paths with a veteran cop investigating a case of brutal killings.,"[{""name"": ""Action""}, {""name"": ""Crime""}, {""name"": ""Drama""}]",2022-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt18072316,Bade Miyan Chote Miyan,"With their contrasting personalities and maverick methods, Bade Miyan and Chote Miyan need to overcome their differences and labor together to transport the offenders to impartiality and preserve the day.","[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""Thriller""}]",2024-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt15309708,Uunchai,"Three friends take a trek to the Everest Base Camp. A simple trek turns out to be a personal, emotional and spiritual journey as they battle their physical limitations and discover the true meaning of freedom.","[{""name"": ""Adventure""}, {""name"": ""Drama""}]",2022-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt0995740,No Smoking,A heavily addicted smoker is unprepared for the true price he must pay when he asks a guru's help to kick the habit.,"[{""name"": ""Drama""}, {""name"": ""Horror""}, {""name"": ""Mystery""}]",2007-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt14042066,Dobaaraa,"A woman gets an opportunity to save the life of a 12-year old boy who witnessed a death during a thunderstorm which happened 25 years ago, by getting connected through the television set during a similar storm in the present.","[{""name"": ""Drama""}, {""name"": ""Fantasy""}, {""name"": ""Mystery""}]",2022-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt12393526,Bulbbul,"A man returns home after years to find his brother's child bride now grown up and abandoned, and his ancestral village plagued by mysterious deaths.","[{""name"": ""Drama""}, {""name"": ""Horror""}, {""name"": ""Mystery""}]",2020-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt4900716,Kapoor & Sons,The story about two brothers who visit their dysfunctional family for their grandfather's birthday party.,"[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Family""}]",2016-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt21383812,The Crew,Follows three hard-working women as their destinies lead to some unwarranted situations and end up caught in a web of lies.,"[{""name"": ""Comedy""}, {""name"": ""Drama""}]",2024-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt15979666,The Archies,"Set in the 1960s, based on Archie Comics that finds Indian actors taking on the beloved characters. An experience bursting with youth, rebellion, friendships, first loves, and everything young adult.","[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Musical""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt13732212,Mumbaikar,"The story is based on the life of people at Mumbai which includes their happiness, drama, fun, and romance which interlink their lives.","[{""name"": ""Action""}, {""name"": ""Drama""}, {""name"": ""Thriller""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt16139258,Yodha,An Aeroplane hijack where a soldier helps the passenger and fight against the terrorist. But the damage to the flight engine made it very tough to survive the situation.,"[{""name"": ""Action""}, {""name"": ""Drama""}, {""name"": ""Thriller""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt15361028,Jalsa,It tells the story of a celebrated journalist and her cook and their conflict.,"[{""name"": ""Drama""}, {""name"": ""Thriller""}]",2022-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt14209618,Game Changer,Add a Plot,"[{""name"": ""Action""}, {""name"": ""Drama""}, {""name"": ""Thriller""}]",2024-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt1261047,Gulaal,"A law student witnesses deception, homicide, and crime after being elected as General Secretary of his college.","[{""name"": ""Crime""}, {""name"": ""Drama""}, {""name"": ""Thriller""}]",2009-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt7363076,Raid,A fearless income tax officer raids the mansion of the most powerful man in Lucknow after someone mysteriously draws his attention towards the evidence.,"[{""name"": ""Action""}, {""name"": ""Crime""}, {""name"": ""Drama""}]",2018-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt0400234,Black Friday,"A film about the investigations following the 1993 serial Bombay bomb blasts, told through the different stories of the people involved --police, conspirators, victims, middlemen.","[{""name"": ""Action""}, {""name"": ""Crime""}, {""name"": ""Drama""}]",2004-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt8902990,The Sky Is Pink,"Based on the love story of a couple spanning 25 years and told through the lens of their spunky teenage daughter Aisha Chaudhary, who was diagnosed with pulmonary fibrosis.","[{""name"": ""Drama""}, {""name"": ""Romance""}]",2019-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt2172071,Student of the Year,Several alumni reminisce about their final year at St. Theresa's College and the events that shaped their lives.,"[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Music""}]",2012-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt0449994,Jodhaa Akbar,"A sixteenth century love story about a marriage of alliance that gave birth to true love between a great Mughal emperor, Akbar, and a Rajput princess, Jodha.","[{""name"": ""Action""}, {""name"": ""Drama""}, {""name"": ""History""}]",2008-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt5301942,Jersey,A cricketer who quits cricket decides to revive his career at the age of 36 for his sons dream and prove his ability.,"[{""name"": ""Drama""}, {""name"": ""Sport""}]",2022-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt10733228,Gehraiyaan,Takes you on a journey into the deep rooted intricacies of modern human relationships.,"[{""name"": ""Drama""}, {""name"": ""Romance""}]",2022-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt3322420,Queen,A Delhi girl from a traditional family sets out on a solo honeymoon after her marriage gets cancelled.,"[{""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Drama""}]",2013-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt7059844,Dabangg 3,"Chulbul Pandey encounters an enemy from his past, and his origin story as the fearless cop unfolds.","[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""Crime""}]",2019-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt0109555,Darr,Darr is a girl's (Kiran) story caught between one man's (Sunil) love and another man's (Rahul) obsession.,"[{""name"": ""Action""}, {""name"": ""Drama""}, {""name"": ""Romance""}]",1993-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt9537292,Ala Vaikunthapurramuloo,"Fate plays a vital role in connecting the life of Bantu, a son who seeks validation from his cold-hearted father with the life of Raj, whose millionaire father wishes that he was more assertive.","[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""Drama""}]",2020-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt15709840,Kolai,"When a famous model is killed, a smart detective investigates after realizing the incident seems to be a mystery.","[{""name"": ""Crime""}, {""name"": ""Drama""}, {""name"": ""Mystery""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt0422091,Dhoom,"Dhoom reinvents the classic cops and robbers tale for the 21st century. Fast bikes, big action, and non-stop fun make for a thrilling story.","[{""name"": ""Action""}, {""name"": ""Crime""}, {""name"": ""Drama""}]",2004-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt7485048,Super 30,Based on the life of Patna-based mathematician Anand Kumar who runs the famed Super 30 program for IIT aspirants in Patna.,"[{""name"": ""Biography""}, {""name"": ""Drama""}]",2019-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt5918074,A Death in the Gunj,Life for a shy young Indian student slowly falls to pieces during a family road trip.,"[{""name"": ""Drama""}, {""name"": ""Thriller""}]",2016-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt0441048,Dhoom:2,Back in action DHOOM:2 reinvents the action comedy genre and propels it into the 21st century. Go on and enjoy the ride once again with Jai and Ali.,"[{""name"": ""Action""}, {""name"": ""Crime""}, {""name"": ""Thriller""}]",2006-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt5460276,Kaabil,A blind man seeks revenge against a corrupt politician and his brother after his wife is raped and killed.,"[{""name"": ""Action""}, {""name"": ""Crime""}, {""name"": ""Drama""}]",2017-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt10980562,Shootout at Byculla,It would be Based On JJ Hospital Shootout Story in 1992. Arun Gawli Gang Killed Haseena parkar's husband And later how Dawood Ibrahim gang took avenge from Gawli Gang.,"[{""name"": ""Thriller""}]",2024-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt3495030,Dum Laga Ke Haisha,Prem and his oversized wife Sandhya are supposed to spend a lifetime together. Will a regular arranged marriage turn out to be a perfect mismatch?,"[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Romance""}]",2015-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt6712014,Fukrey Returns,"Just out of jail, a don is ready to get back at the four friends who conned her.","[{""name"": ""Comedy""}]",2017-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt3175038,Ek Villain,"When his wife becomes the latest victim of a serial killer, Guru blurs the line between good and evil in his pursuit of revenge.","[{""name"": ""Action""}, {""name"": ""Crime""}, {""name"": ""Drama""}]",2014-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt2372222,Kick,"An adrenaline junkie walks away from a whirlwind romance and embraces a new life as a thief, though he soon finds himself pursued by veteran police officer and engaged in a turf war with a local gangster.","[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""Crime""}]",2014-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt1836912,Shaitan,Five substance-abusing friends decide to fake a kidnapping in order to bribe a police constable for covering-up a hit-and-run accident.,"[{""name"": ""Action""}, {""name"": ""Crime""}, {""name"": ""Drama""}]",2011-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt12834962,Raksha Bandhan,"Lala Kedarnath, the eldest and only brother of 4 sisters, runs a chaat shop that was started by his father. Lala promises his frail mother on her deathbed that he will get married only ...                See full summary »","[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Family""}]",2022-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt5080556,2,"After mobiles start mysteriously flying out of the hands of people in Chennai, Dr Vaseegaran summons his trusted robot Chitti to ward off the bird-shaped supernatural powers of Pakshirajan.","[{""name"": ""Action""}, {""name"": ""Sci-Fi""}, {""name"": ""Thriller""}]",2018-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt15315164,Cuttputlli,"When a small town gets plunged into the nightmare of serial killings, rookie cop Arjan embarks on a chase for the truth and unravels a gruesome conspiracy.","[{""name"": ""Crime""}, {""name"": ""Drama""}, {""name"": ""Mystery""}]",2022-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt9104736,Housefull 5,Add a Plot,"[{""name"": ""Comedy""}, {""name"": ""Drama""}]",2024-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt0110222,Kabhi Haan Kabhi Naa,A dreamer falls for a girl who is in love with someone else and tries to create a rift between her and the man she loves.,"[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Music""}]",1994-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt1926313,Pyaar Ka Punchnama,Nishant starts dating Charu while his roommates Rajat and Vikrant already have girlfriends in Neha and Rhea respectively. Trouble starts when the guys feel that their girlfriends are dominating them.,"[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Romance""}]",2011-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt1230448,Billu,"In an Indian village, a struggling barber sees his luck begin to turn when residents learn that a famous actor he once knew is coming to town.","[{""name"": ""Comedy""}, {""name"": ""Drama""}]",2009-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt0473367,Jaane Tu... Ya Jaane Na,Two best friends being convinced that they are not in love search for each other's love.,"[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Romance""}]",2008-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt8110330,Dil Bechara,"The emotional journey of two hopelessly-in-love youngsters; a young girl, Kizie, who is suffering from cancer; and Manny, a boy Kizie meets at a support group.","[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Romance""}]",2020-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt0242519,Hera Pheri,"Three unemployed men look for answers to all their money problems - but when their opportunity arrives, will they know what to do with it?","[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""Crime""}]",2000-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt0995031,Bhool Bhulaiyaa,"An NRI and his wife decide to stay in his ancestral home, paying no heed to the warnings about ghosts. Soon, inexplicable occurrences cause him to call a psychiatrist to help solve the mystery.","[{""name"": ""Comedy""}, {""name"": ""Horror""}, {""name"": ""Mystery""}]",2007-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt2203308,Aashiqui 2,Rahul loses his fans and fame due to alcoholism. But he then decides to turn a small time singer into a rising star.,"[{""name"": ""Drama""}, {""name"": ""Music""}, {""name"": ""Musical""}]",2013-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt1185442,Kurbaan,"A woman finds that her neighbors are terrorists, and her husband is not who he claims to be.","[{""name"": ""Action""}, {""name"": ""Crime""}, {""name"": ""Drama""}]",2009-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt5885564,Don 3: The Final Chapter,Plot under wraps.,"[{""name"": ""Action""}, {""name"": ""Thriller""}]",2025-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt4228746,Zid,"A journalist, who is still in love with his ex-girlfriend, becomes the obsession of his landlord's daughter.","[{""name"": ""Crime""}, {""name"": ""Romance""}, {""name"": ""Thriller""}]",2014-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt14091818,Ajeeb Daastaans,Four shorts explore the surprising ways in which unexpected catalysts inflame the uncomfortable emotions simmering under fractured relationships.,"[{""name"": ""Drama""}, {""name"": ""Romance""}]",2021-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt7212726,Simmba,"Simmba, a Corrupt Officer, enjoys all the perks of being an immoral and unethical police officer until a life-changing event forces him to choose the righteous path.","[{""name"": ""Action""}, {""name"": ""Crime""}, {""name"": ""Drama""}]",2018-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt2067010,The Raid,An international fugitive and his thugs trap a small Specials Operations force inside a building. Based on the concept from Gareth Evans' 2011 film 'The Raid: Redemption'.,"[{""name"": ""Action""}, {""name"": ""Crime""}, {""name"": ""Thriller""}]",,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt1620719,Dabangg,"A corrupt police officer faces challenges from his family, gangsters and politicians.","[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""Crime""}]",2010-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt15281402,Waltair Veerayya,A fisherman who engages in smuggling accepts a request from a disheveled police officer in order to use it to his personal advantage,"[{""name"": ""Action""}, {""name"": ""Drama""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt12862042,Jogira Sara Ra Ra,"Jogi the match maker and Dimple who seeks help to him to get rid of her marriage, both face the consequences as it is eventually decided that Jogi will marry her to save face.","[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Family""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt28362963,Checkmate,"An assassin gets hired for a job that throws him in a murky pool of mishaps, eventually leading to a baffling secret.","[{""name"": ""Action""}, {""name"": ""Comedy""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt0432637,Krrish,"Krishna is forced by circumstances to use his superpowers and become the masked superhero Krrish, before getting drawn towards his lost legacy.","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Sci-Fi""}]",2006-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt0211934,Baadshah,A small time detective is mistaken as a CBI agent and gets embroiled in a deadly mission to save the Chief Minister from an assassination attempt.,"[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""Crime""}]",1999-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt1639426,Udaan,"Expelled from his school, a 16-year old boy returns home to his abusive and oppressive father.","[{""name"": ""Drama""}]",2010-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt0240200,Water,"Set in colonial India against Gandhi's rise to power, it's the story of 8-year-old Chuyia, who is widowed and sent to a home to live in penitence; once there, Chuyia's feisty presence deeply affects the lives of the other residents.","[{""name"": ""Drama""}]",2005-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt1438298,Guzaarish,"Ethan, a magician rendered paralyzed in an accident, sets off a furor when he makes a petition to the court to end his own life.","[{""name"": ""Drama""}, {""name"": ""Romance""}]",2010-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt0254481,Koi... Mil Gaya,"A developmentally disabled young man tries to continue the work his father did in communicating with extra-terrestrials from outer space, which leads to something miraculous and wonderful.","[{""name"": ""Action""}, {""name"": ""Drama""}, {""name"": ""Romance""}]",2003-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
